0-83-|54 1.850722
0-65-|53 7.560014
68-|65 1.505099
0-|27 5.204184
47-|11 7.318304
56-|35 0.793674
76-|12 1.614091
27-61-|48 0.524152
0-99-|76 3.657835
45-|79 4.083314
0-51-|48 0.524152
58-79-|19 4.565842
0-82-|40 1.240126
80-88-|82 1.379038
25-|20 7.677438
66-71-|22 2.894801
24-|42 1.186674
14-88-|95 4.806800
16-53-|83 0.282737
0-64-|80 3.193301
69-81-|49 0.827962
3-6-|64 6.015088
11-68-|19 1.350519
0-35-|31 1.250550
86-|39 0.647119
0-2-|85 2.517680
33-50-|32 0.036540
2-10-|0 12.181230
70-|75 0.260333
18-65-|39 0.647119
23-46-|0 12.180450
0-65-|2 8.296199
3-41-|2 6.571391
60-|8 1.106590
20-38-|78 1.297854
52-56-|55 0.298994
43-|90 0.563733
0-99-|72 4.945050
1-68-|2 6.604249
68-|43 2.371960
0-|81 3.726679
0-27-|39 0.647119
3-15-|13 1.955969
1-|82 3.567512
92-|78 1.295273
98-|45 1.289175
0-92-|65 1.229985
11-20-|93 0.579003
89-|53 2.982148
7-28-|82 0.183407
83-|79 0.366913
4-59-|77 5.089602
4-68-|96 0.139799
14-76-|87 2.189132
17-62-|46 0.249370
13-23-|47 0.338756
20-|91 1.699795
0-|13 5.437038
0-91-|19 3.927719
12-44-|53 4.860190
0-12-|76 3.665347
36-50-|69 3.595242
79-|85 3.553080
35-79-|84 2.158920
33-|17 3.445002
0-77-|95 5.247645
82-94-|33 1.802856
73-89-|83 3.934487
5-|0 12.181230
92-|21 0.862036
34-54-|11 2.803031
27-29-|31 1.000504
0-8-|46 2.434902
0-42-|61 2.898795
28-95-|29 0.777368
0-65-|3 2.356759
45-73-|66 0.023374
73-93-|59 0.989589
0-30-|95 4.887988
39-|10 3.431330
20-25-|78 0.324718
29-99-|36 1.876676
80-87-|39 0.647119
53-|43 1.897568
0-40-|36 2.899370
|73 1.696491
54-|87 2.450074
0-30-|44 2.958157
0-72-|48 0.655148
18-|29 3.768590
34-80-|9 2.055859
0-20-|42 1.743304
82-94-|47 0.338756
7-94-|51 1.074899
64-94-|25 1.451707
31-|11 7.318304
40-|3 2.468204
80-|88 1.379021
1-64-|60 1.473075
7-|51 1.074899
0-42-|7 1.362436
39-91-|73 0.777976
58-|79 3.895921
95-99-|51 1.074899
64-|7 1.366874
0-25-|36 2.899370
0-10-|90 0.404406
73-86-|65 0.766043
0-74-|23 1.427177
26-30-|37 1.328263
76-82-|15 4.676607
7-64-|80 3.193301
58-|48 0.524152
60-|94 3.378681
0-14-|92 0.672252
88-91-|33 2.163428
0-7-|8 1.343254
75-|34 0.136692
81-95-|24 1.784492
50-|36 1.916684
54-80-|33 1.802856
20-89-|1 7.667790
0-93-|51 0.941198
6-54-|56 3.873328
89-90-|28 3.211152
41-88-|69 1.335512
33-|50 4.643324
10-|2 8.195377
0-82-|49 0.827962
41-|14 0.894434
0-89-|54 1.850722
0-48-|76 3.665347
7-91-|0 9.744984
0-1-|32 1.638981
0-87-|1 8.543410
82-|39 0.647119
0-1-|97 1.930578
94-|7 1.366874
12-23-|89 3.942923
2-17-|81 1.951992
0-77-|61 2.001994
3-|15 7.136077
2-24-|63 1.410772
38-91-|66 0.596640
0-39-|12 1.614091
67-92-|56 1.951383
16-53-|58 1.595155
0-4-|98 3.464796
47-95-|38 3.935444
53-95-|89 0.618222
71-|31 1.000504
7-28-|90 0.557164
0-63-|30 4.518318
12-44-|58 2.325085
0-52-|83 5.896181
71-|77 0.551376
49-60-|65 0.038151
13-23-|78 1.609339
19-38-|12 1.614091
52-56-|98 1.249019
24-|54 1.956216
84-|86 1.826937
66-|9 2.055859
0-|52 1.439289
14-|9 2.055859
0-73-|29 3.913468
15-56-|5 3.290810
0-45-|59 1.346229
0-26-|82 3.635661
42-|24 0.633640
22-83-|12 1.614091
76-95-|92 1.174213
0-1-|73 1.573560
74-85-|45 1.289175
0-92-|61 2.319036
0-77-|57 2.027373
25-57-|79 4.899977
0-73-|68 1.163299
0-82-|83 2.369761
38-75-|16 2.424317
59-82-|34 2.695417
60-|39 0.647119
0-55-|48 0.524152
96-|41 2.971333
2-43-|99 3.472193
58-|12 1.614091
60-|44 3.638489
0-45-|4 5.470776
74-|97 1.544462
54-|9 1.136555
21-38-|98 2.488200
67-86-|87 3.051888
0-77-|43 1.897568
98-|31 1.000504
67-|26 2.461843
17-41-|84 3.036967
78-|14 0.894434
40-|28 4.821693
0-14-|66 0.596640
74-90-|41 2.971333
|87 3.062592
0-72-|29 2.085199
21-38-|5 3.176762
0-19-|77 5.726129
54-|77 4.747692
14-|68 1.174607
67-|86 3.145436
16-35-|49 0.895235
|11 7.318304
0-14-|31 1.240726
0-11-|12 1.614091
0-1-|6 1.426591
2-10-|73 1.357193
0-19-|24 1.427593
78-92-|93 0.516903
89-90-|22 3.473761
0-12-|77 5.925120
93-|67 4.112654
30-|48 0.524152
7-28-|32 1.816927
30-|34 1.437719
14-|2 8.296199
0-77-|36 2.899370
0-|86 4.561404
0-65-|92 0.645656
7-|78 1.297854
26-|37 1.328263
0-40-|55 0.647037
0-26-|62 1.502925
51-99-|75 2.495605
7-28-|69 2.838614
25-77-|48 0.524152
46-95-|34 1.207235
91-|7 1.366874
17-|68 1.174607
0-8-|64 6.015088
17-92-|47 0.338756
19-|70 1.959668
48-|27 4.163347
32-64-|51 1.074899
0-71-|66 0.596640
0-84-|40 1.550158
0-1-|24 1.784492
60-|98 4.341186
47-|84 5.881272
82-|74 0.244784
57-71-|59 2.281740
24-97-|90 0.563733
89-|17 0.086641
80-|76 2.560039
73-|91 1.699795
43-90-|51 1.283448
92-|55 1.119942
28-95-|51 1.343624
73-89-|92 0.819842
0-46-|69 3.754503
|81 3.726679
64-|16 1.738323
0-73-|70 3.446649
92-|35 2.441510
62-|5 2.650304
62-82-|51 1.289879
0-40-|32 0.660663
63-|70 3.299552
18-96-|69 2.251281
48-|88 1.443981
19-22-|70 1.959668
0-71-|46 2.830202
0-71-|35 2.444091
15-56-|27 0.981979
0-51-|33 1.284819
27-32-|35 3.051848
0-50-|54 1.850722
16-39-|14 0.894434
48-75-|67 2.917336
95-|99 3.039547
39-|12 1.614091
0-1-|33 1.606024
50-76-|44 3.529263
36-54-|87 1.167942
54-|40 1.244614
0-1-|91 1.992608
0-37-|12 1.758472
23-94-|30 3.413084
0-98-|57 2.027373
9-|88 1.443981
0-17-|14 1.073321
|90 0.587222
0-41-|60 1.367302
22-69-|49 0.857516
13-|80 1.748695
52-79-|54 1.157019
44-47-|77 3.951668
0-1-|41 3.714166
0-86-|29 3.913468
47-86-|64 4.338815
74-82-|69 2.229601
0-77-|49 0.993123
26-99-|68 0.389029
52-56-|27 4.895348
4-|89 4.904183
0-1-|45 1.479601
5-62-|67 5.132593
44-70-|94 1.684574
0-81-|63 1.393733
47-74-|52 1.516476
0-83-|98 1.951482
40-77-|33 1.434809
67-92-|4 3.768031
4-54-|47 0.422767
20-78-|14 0.894434
3-22-|39 0.647119
67-|30 1.008575
2-51-|30 5.089102
46-|66 0.596640
0-74-|20 6.206877
16-61-|53 4.405731
0-27-|86 1.869332
44-58-|29 3.825857
0-73-|80 3.524644
96-98-|51 1.074899
0-69-|76 3.660539
0-|89 4.928654
0-26-|3 2.699049
2-98-|12 1.614091
59-86-|71 4.039657
9-54-|66 0.596640
25-87-|41 2.971333
55-92-|54 2.252541
0-78-|25 0.382923
38-|89 1.597979
0-|24 1.784492
0-56-|26 1.123866
10-|73 1.682919
11-|92 1.174213
0-14-|81 2.981343
0-|32 1.638981
23-51-|80 3.524644
52-94-|17 2.742329
38-50-|57 2.666084
0-62-|29 2.091051
35-76-|41 2.971333
41-|21 1.075821
33-|86 3.649123
82-|93 0.579003
27-43-|23 0.459372
23-|78 1.297854
0-86-|45 1.183681
0-59-|58 4.456390
47-93-|68 1.140418
46-|45 1.611465
0-10-|48 0.524152
0-97-|64 7.518860
3-|98 3.472949
67-|28 1.565354
0-96-|55 0.647037
54-|8 1.343254
0-58-|99 1.478150
0-51-|46 2.434902
13-|16 5.062638
39-76-|57 2.132867
58-68-|96 0.139799
0-25-|60 0.064311
20-25-|59 0.885952
19-82-|81 0.278858
18-65-|81 2.981343
20-83-|64 0.000000
15-56-|70 0.285614
12-45-|77 5.934539
0-|4 5.470776
83-|66 0.596640
78-|86 3.649123
0-29-|65 1.256580
1-15-|17 1.071266
0-86-|82 5.432600
0-33-|17 2.778228
16-53-|10 1.999775
18-|40 1.493536
0-1-|29 3.564319
0-|78 1.622318
53-93-|96 0.761358
55-|84 7.351590
12-46-|16 4.456637
0-80-|30 4.030686
11-72-|45 1.289175
29-56-|20 6.122288
0-97-|98 3.472949
0-76-|50 1.793684
17-56-|49 0.809700
20-|30 3.085621
0-1-|57 2.534216
|49 1.241404
0-23-|36 2.899370
74-97-|80 0.367833
0-80-|22 2.407846
12-|4 4.376621
76-|45 1.289175
39-49-|60 1.462769
30-34-|44 1.155869
11-20-|81 2.420184
4-59-|3 3.075011
27-29-|9 2.565712
0-|26 3.210569
27-32-|18 1.959832
26-99-|92 1.174213
20-|44 1.074919
27-61-|55 1.128959
63-|32 1.816927
91-|38 7.433365
0-99-|36 2.899370
0-17-|41 3.708223
84-|17 0.981190
0-65-|90 0.274124
71-|66 0.596640
82-87-|41 2.971333
31-49-|53 6.300011
0-25-|9 2.055859
67-92-|77 0.765007
82-92-|82 0.000000
0-|45 1.479601
30-|58 1.511621
0-63-|77 3.381459
37-82-|33 1.802856
0-|46 3.043628
37-38-|72 0.292441
17-|93 0.579003
34-46-|92 1.467672
0-43-|63 2.348163
32-75-|98 3.310680
35-|28 3.701312
0-1-|30 5.175110
38-78-|29 2.646401
0-86-|10 3.568586
9-17-|54 1.036912
94-|82 5.674701
20-|51 1.074899
2-99-|22 3.618501
|69 4.693128
2-10-|75 1.987200
0-|59 1.682786
6-|91 1.699795
0-61-|45 1.477234
98-|64 7.137268
44-96-|37 1.328263
89-|85 3.043900
73-|45 1.289175
0-30-|11 2.596744
0-76-|19 4.909648
0-91-|95 6.019000
34-|54 1.956216
79-|16 5.069008
52-69-|39 0.647119
74-|12 2.017613
99-|42 0.644834
0-78-|32 0.857943
16-53-|18 1.974527
57-|98 3.472949
0-|41 3.714166
43-|42 1.186689
30-48-|6 0.906483
0-43-|55 0.647037
36-41-|42 1.246315
0-81-|48 0.524152
28-|62 1.646965
0-69-|66 0.596640
10-20-|65 1.261067
57-|58 4.278135
77-|21 0.862036
0-1-|13 4.434406
43-48-|1 7.720718
0-1-|18 3.552628
79-|36 2.832964
58-98-|62 1.608535
33-|41 2.971333
2-14-|96 0.807415
0-1-|78 1.521146
0-56-|92 0.672252
64-98-|93 0.579003
57-59-|74 4.783542
0-37-|89 4.928654
0-1-|19 4.909648
12-87-|27 5.162550
47-54-|84 5.881272
12-|66 0.596640
18-47-|41 2.971333
0-71-|41 1.842980
13-86-|82 1.223443
0-52-|81 2.981343
83-97-|39 0.647119
0-1-|83 6.475401
0-44-|54 2.294895
0-71-|8 1.332652
0-82-|50 0.715219
17-84-|95 2.783964
2-10-|15 2.979831
40-|77 5.934615
0-56-|6 1.141273
|98 4.341186
67-86-|43 1.897568
58-60-|44 2.398461
18-65-|89 3.786523
43-|38 5.946692
0-|6 1.426591
0-95-|88 1.794477
|46 3.043628
47-74-|98 0.357982
15-56-|71 1.266788
26-|40 1.224757
0-82-|1 7.899185
0-84-|62 3.428875
56-98-|85 3.924398
80-|65 1.261067
0-79-|94 3.481935
0-21-|2 8.296199
20-47-|83 2.866003
65-78-|47 0.395211
49-|12 1.614091
0-67-|50 1.917638
1-21-|16 5.529838
34-84-|63 0.886528
12-72-|2 5.775449
|70 4.308311
3-15-|21 0.862036
1-|19 3.927719
9-|12 0.804966
0-40-|81 3.726679
25-77-|59 0.885952
21-60-|52 1.263730
0-76-|89 1.542375
8-|46 2.434902
0-30-|17 1.129750
40-|25 0.255468
96-|55 0.903179
68-|46 1.940403
0-71-|94 1.703970
57-71-|42 1.743304
0-70-|9 2.565712
82-94-|16 5.128737
28-88-|86 3.783408
98-|38 4.480356
0-71-|89 1.401261
67-|3 2.803311
63-70-|47 0.338756
20-72-|19 1.254920
0-86-|16 4.075128
0-22-|83 7.370226
0-1-|53 7.105545
8-50-|43 1.897568
56-59-|1 8.290324
0-71-|28 1.864891
0-85-|48 0.524152
5-32-|11 7.318304
0-29-|1 8.323382
16-35-|56 2.689409
44-|7 1.366874
61-92-|93 0.529461
0-10-|21 1.077476
0-1-|42 2.179130
11-20-|39 0.647119
9-|48 0.524152
5-|65 1.249528
0-70-|58 1.509763
46-95-|54 1.956216
0-95-|47 0.338756
45-55-|41 2.971333
0-98-|45 1.183681
7-28-|98 0.837780
17-58-|75 1.783194
0-36-|45 1.183681
78-|74 4.783542
2-87-|78 1.557425
59-|13 4.349631
28-62-|65 1.261067
0-68-|19 4.908077
15-95-|63 1.037816
1-87-|32 1.816927
64-80-|50 0.500153
0-|79 5.104142
0-83-|12 1.614091
0-71-|38 0.137383
5-|54 1.956216
13-16-|25 1.451707
18-19-|9 2.055859
15-70-|0 9.744984
0-71-|17 1.179292
26-|19 3.927719
1-66-|8 1.332652
62-|79 3.814630
61-|82 3.667451
0-|55 0.808796
76-95-|77 1.755254
0-33-|49 1.241404
57-|26 2.568455
0-56-|87 0.614491
16-32-|83 5.414868
78-|46 2.434902
24-38-|54 1.956216
42-85-|9 1.729152
22-81-|63 1.393733
53-|15 1.574530
27-32-|92 0.026070
50-61-|20 5.038056
0-90-|58 3.565113
5-90-|35 1.774387
|50 4.643324
|6 1.455089
30-93-|65 1.545329
37-38-|77 0.670332
55-58-|23 1.133399
24-97-|29 4.696161
42-76-|66 0.596640
85-|25 1.451707
15-|97 1.930577
15-90-|33 1.796709
0-94-|9 2.055859
0-77-|85 3.059239
5-65-|35 1.758525
0-38-|95 3.504940
33-92-|64 6.015088
0-10-|47 0.338756
0-70-|16 3.358833
11-62-|11 0.000000
58-79-|14 0.894434
45-78-|39 0.647119
5-67-|60 1.837592
20-99-|94 0.502816
|86 4.561404
87-|12 1.614091
12-|87 2.940089
63-77-|44 2.842464
1-|45 1.289175
0-45-|61 2.319036
66-|16 5.570797
49-71-|27 0.264311
|64 7.518860
11-20-|33 1.802856
44-58-|74 5.062882
57-71-|76 1.434323
0-17-|1 9.532035
0-|43 2.371960
89-90-|54 1.956216
0-15-|22 3.618501
0-61-|40 1.240126
9-97-|48 0.524152
17-|62 2.743101
70-98-|79 1.527844
28-40-|49 0.764169
42-|99 2.378555
55-|19 3.927719
13-99-|45 1.289175
0-3-|99 3.477025
49-71-|93 0.579003
34-46-|16 3.501015
69-81-|57 2.666084
93-|80 4.405805
27-61-|85 1.387076
4-54-|29 4.891822
59-71-|8 1.323808
8-65-|4 4.376621
26-|58 3.565113
0-23-|58 3.556697
1-20-|97 1.544462
39-|76 4.581684
0-45-|5 2.972434
10-44-|85 0.251392
0-83-|50 2.457434
0-|23 1.427269
20-25-|12 1.614091
19-|35 2.444091
17-|41 3.684452
57-|71 7.565398
20-38-|45 1.598577
80-|64 5.683745
14-|75 3.556631
0-61-|77 4.430650
95-|47 0.338756
12-49-|74 4.615635
61-92-|68 0.682936
0-83-|18 1.872665
3-|13 4.349631
12-|23 1.124918
0-71-|13 0.739657
0-1-|67 4.020598
32-99-|30 3.979430
0-71-|43 1.897568
0-1-|8 1.665815
0-52-|22 2.894801
51-|67 4.112654
0-60-|51 0.941198
0-4-|81 2.981343
|34 4.048253
0-37-|31 1.000504
30-60-|57 2.666084
14-|38 5.946692
67-96-|28 1.565354
0-1-|76 3.993599
0-82-|35 1.584842
0-20-|86 4.065081
43-|37 1.322904
66-|40 1.244614
46-81-|67 2.570970
0-31-|62 2.743101
70-|96 0.807415
8-54-|16 4.456637
38-|35 3.055113
37-|82 4.968477
25-77-|5 3.704920
2-14-|6 1.164071
1-|66 0.596640
12-74-|95 5.909877
15-53-|29 2.171265
20-83-|14 0.894434
0-77-|7 1.366874
15-17-|32 1.816927
48-95-|47 0.406507
0-88-|79 3.475266
0-43-|8 1.343254
0-78-|19 3.927719
13-|53 2.382648
24-82-|86 2.295364
19-73-|89 3.647546
|18 4.059184
0-18-|36 2.899370
0-29-|55 0.647037
13-59-|27 2.280523
30-|13 0.498164
0-57-|54 0.260892
8-|25 1.203455
71-|22 3.618501
38-98-|79 0.203132
0-83-|19 2.656756
74-|47 0.423445
14-83-|54 1.956216
|9 2.569823
36-47-|86 4.561112
44-96-|48 0.524152
99-|78 1.609339
3-31-|64 6.015088
39-76-|93 0.113434
0-46-|5 2.426240
0-73-|3 2.461432
2-43-|65 1.261067
0-78-|11 7.318304
12-62-|94 3.378681
18-76-|98 1.814001
4-|2 8.290158
35-93-|56 2.222911
0-46-|8 1.343254
33-86-|70 1.500148
86-|73 1.357193
76-|35 2.183149
40-49-|89 3.942923
10-34-|11 2.513818
0-1-|52 1.439289
0-98-|53 6.228000
2-99-|42 0.773801
0-|56 4.841660
88-|41 2.971333
0-99-|50 3.714659
74-|53 3.407380
1-45-|97 1.544462
97-|77 4.747692
78-|94 3.378681
0-69-|37 1.196979
1-|86 3.649123
13-97-|88 1.032761
0-77-|40 1.488152
0-82-|94 2.949964
26-|45 1.611469
0-77-|14 1.073321
23-26-|10 3.431330
3-22-|49 0.857516
20-30-|42 1.743304
80-87-|20 7.117864
16-61-|99 3.408285
0-96-|64 6.015088
0-83-|15 1.925253
16-|68 1.409529
64-98-|61 1.176566
0-54-|38 7.433365
0-32-|23 1.141815
21-41-|40 1.244614
67-70-|20 3.284824
0-57-|61 2.898795
49-|40 1.180821
33-52-|91 1.699795
36-|47 0.423418
0-15-|39 0.647119
0-71-|3 2.699049
16-61-|18 3.916871
62-98-|74 1.596979
20-|54 1.956216
19-48-|95 0.887481
82-|19 4.909648
0-94-|57 2.027373
0-30-|4 3.538238
38-75-|88 0.750986
0-45-|18 3.247347
57-|53 6.300011
49-71-|59 1.819622
0-69-|67 2.041016
0-52-|59 1.615475
88-|59 2.263486
0-83-|40 1.240126
24-|17 2.778228
35-93-|76 3.404405
0-89-|95 3.354732
31-|6 1.164071
6-|18 3.247347
9-74-|73 1.357193
64-98-|53 0.509654
0-93-|28 6.027116
0-93-|55 0.647037
81-|69 4.669315
88-|10 2.087977
3-54-|4 4.376621
9-|37 0.976703
0-1-|79 4.108660
0-10-|26 3.210569
12-74-|4 4.059595
2-93-|74 4.224559
|28 6.027116
91-|66 0.596640
71-77-|35 2.783171
2-43-|38 4.509450
52-60-|81 2.981343
62-|10 3.431330
63-77-|64 3.811125
95-|67 3.920947
0-|50 4.643324
73-|93 0.142133
0-|51 1.176498
40-43-|70 3.446649
0-6-|90 0.469777
0-70-|67 2.839440
0-83-|80 2.451614
|79 5.104142
0-82-|61 1.018009
0-26-|98 1.963695
0-1-|21 1.077545
53-|66 0.715968
77-97-|59 1.825392
0-1-|69 4.252425
20-25-|94 3.944555
0-67-|77 0.765007
90-|89 4.928654
20-|83 3.582503
0-52-|88 1.443981
11-47-|67 2.266330
94-|1 7.720718
16-66-|52 1.263730
6-|98 3.472949
46-|61 0.002548
27-61-|19 3.109307
52-|9 1.707602
0-82-|15 4.590101
68-|4 4.376621
28-29-|15 3.805919
4-9-|42 0.861970
4-|67 3.504065
34-|36 2.899370
75-80-|53 2.082684
25-75-|26 3.065341
23-|46 3.043589
0-66-|86 3.649123
0-71-|36 2.899370
18-40-|47 0.318719
33-34-|63 2.348163
1-82-|23 1.141815
54-|52 0.464534
30-60-|55 0.903179
0-87-|24 1.427593
5-32-|21 0.431018
0-31-|15 7.136077
12-65-|67 4.112654
0-5-|54 1.850722
5-28-|78 1.114414
17-35-|33 1.800276
2-4-|83 4.535762
32-54-|33 0.022470
45-62-|32 1.816927
6-51-|64 6.015088
27-48-|15 2.548599
39-60-|78 0.360486
0-13-|31 1.000504
2-17-|76 1.472697
0-80-|8 1.332652
0-19-|97 1.930573
0-51-|67 5.140815
63-|26 3.210569
2-14-|10 4.188340
10-27-|74 3.045892
0-|14 1.118043
28-88-|56 0.644193
81-87-|14 0.894434
91-|39 0.621674
65-|18 4.059184
10-73-|90 0.493841
1-21-|96 0.775971
40-|33 1.377417
0-6-|69 3.754503
19-|63 2.935203
4-50-|54 1.956216
0-1-|88 1.780054
90-|74 4.714785
0-1-|58 4.396806
38-|51 1.074899
64-94-|63 0.821321
29-|50 0.003353
2-17-|68 1.174607
39-|37 1.328263
58-|45 1.289175
34-46-|74 2.966056
13-97-|18 2.445254
58-68-|91 1.419030
0-73-|60 0.702069
3-|31 1.000504
58-70-|44 1.123586
15-56-|96 0.807415
48-95-|33 1.802856
0-83-|69 1.225911
0-65-|49 0.929330
0-74-|7 1.640249
44-70-|35 3.054136
20-|71 3.194206
19-79-|50 2.094781
|94 4.223351
0-38-|94 1.727672
28-88-|74 0.467002
0-94-|16 4.249150
0-1-|82 4.459390
0-29-|47 0.338756
39-76-|83 3.215212
51-57-|24 1.427593
24-61-|30 6.046405
|60 1.841344
1-|87 1.848864
0-36-|66 0.596640
42-76-|1 7.250250
0-60-|35 3.031097
0-41-|8 1.611905
0-1-|96 0.967128
0-70-|47 0.338756
21-95-|82 4.796692
31-66-|80 3.524644
66-|15 7.136077
20-99-|13 2.684703
67-|41 2.490937
88-99-|9 2.034047
0-1-|15 7.060506
30-68-|87 1.941669
26-99-|53 6.673809
0-|42 2.179130
78-89-|55 0.903179
0-8-|80 3.514042
95-|46 2.434902
59-|81 3.725486
0-59-|86 3.649123
93-|35 3.034643
38-|20 3.961690
79-83-|87 2.168947
67-80-|54 1.956216
6-|54 1.956216
14-71-|39 0.647119
0-1-|46 2.193657
0-71-|96 0.805147
0-66-|26 3.082146
61-|50 1.698414
12-58-|3 2.803311
27-29-|72 0.594224
84-|61 2.260585
12-74-|11 4.147058
4-49-|16 4.410564
38-79-|30 0.171786
76-|88 1.051574
|17 3.472784
12-|65 1.261067
1-|74 3.269242
60-98-|80 0.193582
0-47-|97 1.544462
18-50-|96 1.007654
20-38-|40 1.244614
17-|6 1.164071
46-|95 6.018999
54-|0 12.049356
44-|47 0.338756
0-66-|47 0.406507
87-|89 3.942923
58-79-|48 0.524152
0-|63 2.935203
94-|34 1.493770
|40 1.555767
20-|10 3.189011
53-|93 0.579003
40-|58 3.565113
44-54-|14 0.894434
0-22-|55 0.808796
0-|62 3.428876
10-44-|33 1.802856
0-27-|74 4.325961
80-|34 3.196983
|55 1.128973
11-20-|52 1.263730
33-50-|96 0.783696
0-1-|3 3.373811
17-33-|41 3.565599
54-87-|58 3.565113
11-|32 1.816927
0-85-|83 3.368013
35-|9 2.055859
20-25-|15 1.281351
26-|63 2.348163
62-94-|63 2.348163
0-94-|15 5.300986
54-|3 2.702189
41-67-|11 2.938080
0-64-|92 0.672252
11-|45 1.289175
52-|60 1.841339
2-95-|82 4.146318
0-1-|39 0.808899
66-98-|10 2.359159
84-|1 8.755960
0-61-|93 0.692081
0-86-|96 0.805147
74-85-|4 4.488710
16-22-|98 3.067655
0-48-|89 4.920768
85-99-|36 2.899370
0-43-|96 0.805147
0-41-|52 1.151431
0-49-|91 1.596470
0-83-|22 2.894801
0-1-|55 0.808796
15-18-|63 1.037816
0-65-|40 0.000000
0-26-|19 3.927719
70-|32 1.816927
30-|83 1.169561
42-64-|54 2.445270
0-3-|80 4.398756
0-71-|60 1.367302
15-63-|91 2.107745
0-88-|29 4.886410
15-|90 0.469777
65-68-|45 1.289175
25-40-|32 1.123998
0-44-|92 0.672252
5-67-|48 0.645895
0-1-|93 0.720918
16-74-|91 1.775204
67-86-|52 1.263730
29-32-|26 1.049503
0-83-|62 3.428876
0-57-|60 1.367302
95-|69 2.903693
89-|56 2.626742
67-92-|94 2.439587
0-71-|25 1.356058
0-3-|91 1.699795
0-71-|49 0.993123
8-17-|65 1.012815
0-20-|34 1.552139
35-80-|48 0.524152
37-68-|57 1.132922
64-98-|7 1.708593
48-|75 3.556631
57-71-|67 0.281373
5-32-|80 3.400822
15-56-|4 4.625651
43-68-|86 4.561346
9-|74 5.979427
2-14-|46 2.434902
17-|65 1.261067
0-92-|22 3.589553
2-14-|55 0.903179
21-38-|55 0.903179
15-56-|19 1.312220
0-69-|63 2.638182
0-18-|28 3.495895
75-|80 3.342716
0-60-|28 4.821693
26-69-|28 2.014256
0-|20 7.677438
51-|99 3.477025
19-63-|85 1.646439
0-|44 4.548111
58-79-|84 1.089544
0-98-|96 1.006111
85-|74 5.747189
38-78-|76 1.140434
42-64-|9 1.729152
61-|16 5.570797
62-|11 7.318304
58-79-|72 0.254745
66-|48 0.274864
84-|34 0.422931
3-22-|59 1.852809
25-|40 0.058050
46-61-|79 3.688261
0-|72 6.276325
0-71-|21 0.862036
14-|34 3.238603
74-78-|50 0.712211
53-74-|26 1.218413
7-78-|97 1.544462
56-91-|5 2.712795
0-13-|19 4.720229
73-91-|6 0.997726
7-51-|2 6.636959
6-78-|37 1.593916
0-82-|74 0.244784
75-99-|0 12.181230
16-64-|41 2.415039
12-76-|84 3.194353
0-12-|55 0.647037
15-|69 1.865088
0-70-|38 2.719497
0-87-|61 0.104475
0-8-|12 1.614091
61-|76 3.350327
0-83-|25 1.356058
1-36-|18 3.524207
3-36-|32 1.482494
73-75-|8 1.340180
92-|57 2.132867
0-79-|1 8.655415
58-68-|1 9.358971
25-|12 1.614091
0-44-|66 0.596640
1-21-|53 6.821323
0-24-|54 2.313402
|1 9.650897
|52 1.579663
31-|52 1.263730
18-|76 3.075594
0-16-|55 0.647037
98-|56 1.649398
15-|56 3.387228
3-65-|76 3.665347
0-1-|14 1.118043
2-80-|29 1.249797
48-|44 4.548111
|24 1.784492
22-71-|7 1.366874
2-|99 4.340241
39-76-|79 1.067272
96-|18 4.059184
0-|10 4.289162
0-82-|58 2.750186
16-|39 0.808897
0-64-|14 0.894434
74-87-|5 2.344267
70-|41 1.775899
0-69-|14 0.894434
31-|67 5.140818
13-97-|62 3.093020
49-93-|22 3.302885
51-76-|32 1.816927
0-55-|92 0.672252
36-54-|72 6.266283
46-|88 1.443981
22-97-|76 3.601324
0-19-|58 3.290068
69-|97 1.544462
89-94-|32 1.816927
73-90-|77 5.669202
39-76-|20 3.732493
82-|92 1.174213
2-51-|24 1.427593
41-59-|57 2.559441
9-93-|65 1.236264
55-|66 0.596640
0-99-|56 3.873328
61-|23 1.141815
80-93-|66 0.218657
79-|8 1.343254
0-|21 1.077545
83-|13 0.375526
38-75-|46 2.358502
48-58-|13 3.143234
42-52-|87 2.450074
19-|79 4.918039
|58 4.456391
0-1-|11 7.231105
0-23-|46 2.434902
2-14-|11 3.729403
29-84-|50 0.000000
0-74-|91 1.420164
57-71-|97 1.103861
97-|12 0.899184
67-|73 1.357193
0-71-|73 1.258848
5-13-|8 1.679067
0-19-|32 1.311185
0-30-|75 1.609357
5-|88 1.443981
79-|88 0.835934
0-52-|47 0.338756
38-43-|83 0.211350
0-61-|8 1.343254
58-|98 3.364003
35-|16 5.570797
64-98-|65 1.261067
14-41-|99 0.773189
42-|85 4.076229
26-37-|45 0.021960
41-85-|49 0.993123
20-|78 1.297854
22-|3 3.504138
23-62-|17 2.778228
87-|81 1.524705
0-|99 4.346282
56-|5 2.636867
53-57-|51 0.074954
0-|65 1.570725
1-20-|30 2.332399
44-60-|3 2.454495
48-95-|89 2.978946
1-36-|73 1.357193
16-35-|74 4.462272
11-20-|79 1.583484
0-72-|81 1.509040
82-|45 1.289175
0-1-|9 2.569823
16-|32 2.271158
10-|48 0.524152
45-46-|9 2.133039
56-59-|92 0.072536
0-1-|35 2.269309
18-54-|29 4.673051
22-71-|42 1.743304
21-91-|4 4.376621
32-|54 1.956216
61-85-|36 1.623213
18-65-|2 8.210766
